id,name,name_ar,slug,sku,short_description,short_description_ar,description,description_ar,price,sale_price,cost_price,stock_quantity,min_stock_alert,weight,weight_unit,is_active,is_featured,is_digital,manage_stock,stock_status,meta_title,meta_description,meta_image,sort_order,created_at,updated_at,deleted_at
1600,Navy Blue Slide Flats with Logo Detail,,navy-blue-slide-flats-with-logo-detail-3mgOvb,F1324-02,Article : F1324-02,,These navy blue slide flats feature a trendy logo detail for a fashionable and comfortable wear.,,79,,,29,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:37+04:00,2025-12-06 20:26:38+04:00,
1601,Brown Short Heel Sandals with Timeless Design,,brown-short-heel-sandals-with-timeless-design-J4huKA,F1325-02,Article : F1325-02,,Add sophistication with these brown short heel sandals featuring a timeless design and comfortable fit.,,109,,,37,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:38+04:00,2025-12-06 20:26:38+04:00,
1602,Sleek Beige Slide Flats with Comfortable Fit,,sleek-beige-slide-flats-with-comfortable-fit-B7qd7L,F1326-02,Article : F1326-02,,These sleek beige slide flats offer a comfortable fit and a stylish look for everyday wear.,,129,,,4,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:38+04:00,2025-12-06 20:26:38+04:00,
1603,Grey Block Heel Sandals with Wide Strap,,grey-block-heel-sandals-with-wide-strap-6QCdPf,F1327-02,Article : F1327-02,,Step out confidently in these grey block heel sandals designed with a wide strap for support and style.,,109,,,30,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:38+04:00,2025-12-06 20:26:38+04:00,
1604,Grey Mid Heel Sandal with Unique Design,,grey-mid-heel-sandal-with-unique-design-nMdjIe,F1329-02,Article : F1329-02,,Add flair to your outfit with this grey mid heel sandal featuring a unique and stylish design.,,129,,,114,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:38+04:00,2025-12-06 20:26:38+04:00,
1605,Silver Slingback with Studded Details,,silver-slingback-with-studded-details-dCptmI,F1333-01,Article : F1333-01,,"Sparkling silver slingbacks with allover studded crystals and a modern heel, designed for glamour and comfort.",,199,,,109,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:38+04:00,2025-12-06 20:26:38+04:00,
1606,Black Slingback Heels with Mesh and Crystals,,black-slingback-heels-with-mesh-and-crystals-ogGWPG,F1334-01,Article : F1334-01,,"Stylish black slingback with mesh details and crystal embellishments, for a chic evening style.",,199,,,172,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:38+04:00,2025-12-06 20:26:38+04:00,
1607,Pointed Toe Heeled Mule with Metallic Shine,,pointed-toe-heeled-mule-with-metallic-shine-1jEBu2,F1335-01,Article : F1335-01,,"A classic pointed toe mule in metallic silver with a glossy finish and comfortable mid heel, perfect for chic daily wear.",,199,,,188,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:38+04:00,2025-12-06 20:26:38+04:00,
1608,Brown Block Heel Slippers with Metal Buckle,,brown-block-heel-slippers-with-metal-buckle-XxSkl7,F1346-02,Article : F1346-02,,Practical brown block heel slippers with a silver buckle for a modern style.,,99,,,69,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:38+04:00,2025-12-06 20:26:38+04:00,
1609,Nude Block Heel Sandal with Elegant Strap,,nude-block-heel-sandal-with-elegant-strap-U7lnWK,F1347-02,Article : F1347-02,,Add sophistication with these nude block heel sandals featuring an elegant strap design.,,109,,,91,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:38+04:00,2025-12-06 20:26:38+04:00,
1610,Open Beige Flats with Elegant Design,,open-beige-flats-with-elegant-design-wKU00C,F1348-02,Article : F1348-02,,"Perfect for warmer days, these open beige flats feature an elegant design that pairs well with any outfit.",,99,,,18,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:38+04:00,2025-12-06 20:26:38+04:00,
1611,Black Mid Heel Sandal with Cross Strap,,black-mid-heel-sandal-with-cross-strap-a4zxPN,F1349-02,Article : F1349-02,,"Perfect for dressy occasions, these black mid heel sandals feature elegant cross straps for a chic look.",,109,,,177,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:38+04:00,2025-12-06 20:26:38+04:00,
1612,Elegant Silver Open Flats with Stylish Straps,,elegant-silver-open-flats-with-stylish-straps-V8fqhs,F1350-02,Article : F1350-02,,Step out in elegance with these silver open flats featuring stylish straps and a comfortable fit.,,109,,,177,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:38+04:00,2025-12-06 20:26:38+04:00,
1613,Sleek Silver Flats with Modern Design,,sleek-silver-flats-with-modern-design-cIhSFL,F1351-02,Article : F1351-02,,Step confidently in these sleek silver flats designed with a modern touch and luxurious comfort.,,99,,,192,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:38+04:00,2025-12-06 20:26:38+04:00,
1614,White Open Flats with Elegant Finish,,white-open-flats-with-elegant-finish-wLI4YU,F1355-02,Article : F1355-02,,"Perfect for any occasion, these white open flats offer an elegant finish and comfortable fit.",,99,,,311,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:38+04:00,2025-12-06 20:26:38+04:00,
1615,Open flats with an elegant design,,open-flats-with-an-elegant-design-IH2ZGa,F1356-02,Article : F1356-02,,0,,99,,,141,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:38+04:00,2025-12-06 20:26:38+04:00,
1616,Silver Mid Heel Sandals with Crystal Strap,,silver-mid-heel-sandals-with-crystal-strap-9O6AY9,F1357-02,Article : F1357-02,,Elevate your look with these silver mid heel sandals featuring a sparkling crystal strap.,,99,,,287,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:38+04:00,2025-12-06 20:26:38+04:00,
1617,Open flats with an elegant design,,open-flats-with-an-elegant-design-J9ACV6,F1360-02,Article : F1360-02,,0,,99,,,372,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:38+04:00,2025-12-06 20:26:38+04:00,
1618,Comfortable Beige Flats with Classic Silhouette,,comfortable-beige-flats-with-classic-silhouette-SdgrDp,F1361-02,Article : F1361-02,,Enjoy classic style and comfort with these beige flats featuring a timeless silhouette.,,109,,,206,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:38+04:00,2025-12-06 20:26:38+04:00,
1619,Open Beige Flats with Elegant Finish,,open-beige-flats-with-elegant-finish-LF87hk,F1362-02,Article : F1362-02,,"These open beige flats feature an elegant finish, combining style and comfort.",,99,,,153,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:38+04:00,2025-12-06 20:26:38+04:00,
1620,Stylish Silver Open Flats with Textured Detail,,stylish-silver-open-flats-with-textured-detail-Ru3PaE,F1363-02,Article : F1363-02,,Add a touch of style with these silver open flats featuring textured details and comfortable wear.,,149,,,42,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:38+04:00,2025-12-06 20:26:38+04:00,
1621,Medium Heel Sandal in Soft Beige,,medium-heel-sandal-in-soft-beige-QegTeh,F1367-02,Article : F1367-02,,"Step out in style with this medium heel sandal in soft beige, offering comfort and sophistication.",,129,,,25,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:38+04:00,2025-12-06 20:26:38+04:00,
1622,White Open Flats with Delicate Floral Detail,,white-open-flats-with-delicate-floral-detail-9H66df,F1368-02,Article : F1368-02,,These white open flats showcase delicate floral details for a feminine and chic look.,,99,,,232,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:38+04:00,2025-12-06 20:26:38+04:00,
1623,Nude Flats with Studded Straps and Elegant Finish,,nude-flats-with-studded-straps-and-elegant-finish-I0dRZ1,F1369-02,Article : F1369-02,,"These nude flats combine studded straps with an elegant finish, offering both style and sophistication for any outfit.",,99,,,435,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:38+04:00,2025-12-06 20:26:38+04:00,
1624,White Open Flats with Elegant Design,,white-open-flats-with-elegant-design-ckJxCk,F1370-02,Article : F1370-02,,"Perfect for warmer days, these white open flats offer an elegant design and comfortable fit.",,99,,,168,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:38+04:00,2025-12-06 20:26:38+04:00,
1625,Open flats with an elegant design,,open-flats-with-an-elegant-design-jeOFgo,F1371-02,Article : F1371-02,,0,,99,,,229,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:38+04:00,2025-12-06 20:26:38+04:00,
1626,Open Beige Flats with Elegant Design,,open-beige-flats-with-elegant-design-VaeiCY,F1373-02,Article : F1373-02,,These open beige flats combine comfort with an elegant design for versatile wear.,,109,,,159,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:38+04:00,2025-12-06 20:26:38+04:00,
1627,Open Silver Flats with Elegant Design,,open-silver-flats-with-elegant-design-m65oy9,F1376-02,Article : F1376-02,,"Step into elegance with these open silver flats, perfect for casual and formal occasions.",,99,,,209,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:38+04:00,2025-12-06 20:26:38+04:00,
1628,Beige Mid Heel Sandal with Elastic Strap,,beige-mid-heel-sandal-with-elastic-strap-S6uiBU,F1414-02,Article : F1414-02,,Beige mid heel sandal with elastic strap for extra comfort and support.,,129,,,41,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:38+04:00,2025-12-06 20:26:38+04:00,
1629,Black Block Heel Sandal with Cross Straps,,black-block-heel-sandal-with-cross-straps-13GEQr,F1415-02,Article : F1415-02,,"Block heel sandal with cross straps in black for modern, practical office and daily wear.",,179,,,52,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:38+04:00,2025-12-06 20:26:38+04:00,
1630,Black Short Heel Sandal with Cross Straps,,black-short-heel-sandal-with-cross-straps-TJ5ufZ,F1416-02,Article : F1416-02,,Black short heel sandal with practical cross straps for everyday outfits.,,99,,,188,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:38+04:00,2025-12-06 20:26:38+04:00,
1631,Black High Heel Sandal with Crystals,,black-high-heel-sandal-with-crystals-wsbBmM,F1418-02,Article : F1418-02,,Black high heel sandal embellished with luxury crystals for party glamour.,,199,,,149,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:38+04:00,2025-12-06 20:26:38+04:00,
1632,F1419-02,,f1419-02-hSmOCz,F1419-02,Article : F1419-02,,0,,129,,,311,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:38+04:00,2025-12-06 20:26:38+04:00,
1633,White Short Heel Sandal with Shiny Details,,white-short-heel-sandal-with-shiny-details-mdbZHt,F1420-02,Article : F1420-02,,White short heel sandal with shiny details for a trendy summer look.,,129,,,156,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:38+04:00,2025-12-06 20:26:38+04:00,
1634,Light Brown Slim-Heel Sandal,,light-brown-slim-heel-sandal-uie5mE,F1422-02,Article : F1422-02,,Light brown women's sandal with slim heel and shiny accents for a spring vibe.,,99,,,203,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:38+04:00,2025-12-06 20:26:38+04:00,
1635,Beige Mid Heel Sandal with Practical Design,,beige-mid-heel-sandal-with-practical-design-9wcZIb,F1423-02,Article : F1423-02,,Beige mid heel sandal with practical design for everyday comfort.,,109,,,152,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:38+04:00,2025-12-06 20:26:38+04:00,
1636,Modern sandals with elegant heels,,modern-sandals-with-elegant-heels-kuWq8U,F1424-02,Article : F1424-02,,0,,179,,,56,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:38+04:00,2025-12-06 20:26:38+04:00,
1637,Modern sandals with elegant heels,,modern-sandals-with-elegant-heels-Gx1Xx9,F1426-02,Article : F1426-02,,0,,109,,,121,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:38+04:00,2025-12-06 20:26:38+04:00,
1638,Gold High Heel Sandal with Shiny Buckle,,gold-high-heel-sandal-with-shiny-buckle-GO2fgx,F1427-02,Article : F1427-02,,Gold high heel sandal with a shiny buckle and crystals for a luxurious appearance.,,229,,,43,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:38+04:00,2025-12-06 20:26:38+04:00,
1639,White High Heel Sandal with Glitter Straps,,white-high-heel-sandal-with-glitter-straps-ztxjmI,F1428-02,Article : F1428-02,,White high heel sandal with two glitter straps for a glamorous evening style.,,129,,,77,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:38+04:00,2025-12-06 20:26:38+04:00,
1640,Decorated Short-Heel Shoes,,decorated-short-heel-shoes-X5CBjf,F1429-02,Article : F1429-02,,Women's shoes with short gold heel and modern details for daily comfort and style.,,99,,,288,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:38+04:00,2025-12-06 20:26:38+04:00,
1641,Silver Mid Heel Sandal with Shiny Straps,,silver-mid-heel-sandal-with-shiny-straps-9WDN2K,F1430-02,Article : F1430-02,,Silver mid heel sandal with shiny straps for parties and evenings.,,199,,,112,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:38+04:00,2025-12-06 20:26:38+04:00,
1642,Decorated shoe with a short heel,,decorated-shoe-with-a-short-heel-s5PW8c,F1431-02,Article : F1431-02,,0,,199,,,142,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:38+04:00,2025-12-06 20:26:38+04:00,
1643,Grey Mid Heel Sandal with Wide Double Straps,,grey-mid-heel-sandal-with-wide-double-straps-7fcefj,F1432-02,Article : F1432-02,,Grey mid heel sandal with two wide straps for stability and comfort.,,109,,,429,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:38+04:00,2025-12-06 20:26:38+04:00,
1644,Sleek Silver Open Flats with Elegant Design,,sleek-silver-open-flats-with-elegant-design-Zpbi9o,F1433-02,Article : F1433-02,,These sleek silver open flats combine elegance and comfort for a chic look.,,129,,,149,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:38+04:00,2025-12-06 20:26:38+04:00,
1645,Black Mid Heel Sandal with Flexible Straps,,black-mid-heel-sandal-with-flexible-straps-VGu064,F1434-02,Article : F1434-02,,Black mid heel sandal with flexible straps for extra movement comfort.,,179,,,68,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:38+04:00,2025-12-06 20:26:38+04:00,
1646,Decorated shoe with a short heel,,decorated-shoe-with-a-short-heel-wZNIbs,F1435-02,Article : F1435-02,,0,,179,,,23,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:38+04:00,2025-12-06 20:26:38+04:00,
1647,Brown Block Heel Sandal with Metal Buckle,,brown-block-heel-sandal-with-metal-buckle-r5mi1B,F1436-02,Article : F1436-02,,Brown block heel sandal with metal buckle for a modern chic look.,,149,,,99,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:38+04:00,2025-12-06 20:26:38+04:00,
1648,Decorated shoe with a short heel,,decorated-shoe-with-a-short-heel-bNLgaT,F1437-02,Article : F1437-02,,0,,199,,,86,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:38+04:00,2025-12-06 20:26:38+04:00,
1649,Silver Short-Heel Shoes with Buckle,,silver-short-heel-shoes-with-buckle-SkuZWl,F1438-02,Article : F1438-02,,Short-heel shoes in silver color with modern buckle for daily and formal looks.,,109,,,255,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:38+04:00,2025-12-06 20:26:38+04:00,
1650,Decorated shoe with a short heel,,decorated-shoe-with-a-short-heel-meG0kK,F1442-02,Article : F1442-02,,0,,129,,,267,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:38+04:00,2025-12-06 20:26:38+04:00,
1651,Decorated shoe with a short heel,,decorated-shoe-with-a-short-heel-ACm3uM,F1443-02,Article : F1443-02,,0,,179,,,146,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:38+04:00,2025-12-06 20:26:38+04:00,
1652,Cuple F1451-02 Women's Head Slippers | Affordable Comfort,,cuple-f1451-02-womens-head-slippers-affordable-comfort-dMaOne,F1451-02,Article : F1451-02,,Cuple affordable head slippers that don't compromise on quality. Great value comfortable home footwear.,,129,,,323,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:38+04:00,2025-12-06 20:26:38+04:00,
1653,F1452-02,,f1452-02-HcIP1M,F1452-02,Article : F1452-02,,0,,129,,,388,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:38+04:00,2025-12-06 20:26:38+04:00,
1654,Elegant Decorated Flats with Short Heel,,elegant-decorated-flats-with-short-heel-CJWQHL,F1453-02,Article : F1453-02,,These elegant flats feature beautiful decoration and a comfortable short heel for versatile wear.,,99,,,331,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:38+04:00,2025-12-06 20:26:38+04:00,
1655,Comfortable shoe with an attractive design,,comfortable-shoe-with-an-attractive-design-LJJgM1,G1001-09,Article : G1001-09,,0,,49,,,5,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:38+04:00,2025-12-06 20:26:38+04:00,
1656,Girls' flats with an attractive shine,,girls-flats-with-an-attractive-shine-LpybXg,G1105-09,Article : G1105-09,,0,,49,,,424,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:38+04:00,2025-12-06 20:26:38+04:00,
1657,Girls' flats with an attractive shine,,girls-flats-with-an-attractive-shine-oxj5aQ,G1106-09,Article : G1106-09,,0,,49,,,269,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:38+04:00,2025-12-06 20:26:38+04:00,
1658,Girls' flats with an attractive shine,,girls-flats-with-an-attractive-shine-gQOB6S,G1113-09,Article : G1113-09,,0,,49,,,27,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:38+04:00,2025-12-06 20:26:39+04:00,
1659,Girls' flats with an attractive shine,,girls-flats-with-an-attractive-shine-YMEiI0,G1114-09,Article : G1114-09,,0,,49,,,25,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:39+04:00,2025-12-06 20:26:39+04:00,
1660,Girls' flats with an attractive shine,,girls-flats-with-an-attractive-shine-yUhcu9,G1116-09,Article : G1116-09,,0,,49,,,16,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:39+04:00,2025-12-06 20:26:39+04:00,
1661,Girls' flats with an attractive shine,,girls-flats-with-an-attractive-shine-hpNMVH,G1117-09,Article : G1117-09,,0,,49,,,62,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:39+04:00,2025-12-06 20:26:39+04:00,
1662,Girls' flats with an attractive shine,,girls-flats-with-an-attractive-shine-21Q7Gp,G1118-09,Article : G1118-09,,0,,49,,,3,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:39+04:00,2025-12-06 20:26:39+04:00,
1663,Girls' flats with an attractive shine,,girls-flats-with-an-attractive-shine-rYIBaE,G1119-09,Article : G1119-09,,0,,49,,,34,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:39+04:00,2025-12-06 20:26:39+04:00,
1664,Girls' flats with an attractive shine,,girls-flats-with-an-attractive-shine-eSWo9b,G1120-09,Article : G1120-09,,0,,49,,,50,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:39+04:00,2025-12-06 20:26:39+04:00,
1665,Girls' flats with an attractive shine,,girls-flats-with-an-attractive-shine-19QPfL,G1121-09,Article : G1121-09,,0,,49,,,244,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:39+04:00,2025-12-06 20:26:39+04:00,
1666,Girls' flats with an attractive shine,,girls-flats-with-an-attractive-shine-JxljGn,G1122-09,Article : G1122-09,,0,,49,,,150,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:39+04:00,2025-12-06 20:26:39+04:00,
1667,Girls' flats with an attractive shine,,girls-flats-with-an-attractive-shine-vyWUDn,G1123-09,Article : G1123-09,,0,,49,,,176,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:39+04:00,2025-12-06 20:26:39+04:00,
1668,Girls' flats with an attractive shine,,girls-flats-with-an-attractive-shine-8wx8yD,G1125-09,Article : G1125-09,,0,,49,,,185,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:39+04:00,2025-12-06 20:26:39+04:00,
1669,Girls' flats with an attractive shine,,girls-flats-with-an-attractive-shine-S7sv1x,G1126-09,Article : G1126-09,,0,,49,,,238,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:39+04:00,2025-12-06 20:26:39+04:00,
1670,Girls' flats with an attractive shine,,girls-flats-with-an-attractive-shine-GspLiK,G1127-09,Article : G1127-09,,0,,49,,,90,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:39+04:00,2025-12-06 20:26:39+04:00,
1671,G1129-09,,g1129-09-qySGSf,G1129-09,Article : G1129-09,,0,,49,,,14,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:39+04:00,2025-12-06 20:27:16+04:00,
1672,G1130-09,,g1130-09-wAHJzk,G1130-09,Article : G1130-09,,0,,49,,,29,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:39+04:00,2025-12-06 20:27:16+04:00,
1673,Girls' flats with an attractive shine,,girls-flats-with-an-attractive-shine-kRsMQX,G1131-09,Article : G1131-09,,0,,49,,,58,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:39+04:00,2025-12-06 20:27:16+04:00,
1674,Girls' flats with an attractive shine,,girls-flats-with-an-attractive-shine-7airQv,G1132-09,Article : G1132-09,,0,,49,,,18,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:39+04:00,2025-12-06 20:27:16+04:00,
1675,Girls' flats with an attractive shine,,girls-flats-with-an-attractive-shine-1sbn03,G1133-09,Article : G1133-09,,0,,49,,,87,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:39+04:00,2025-12-06 20:27:16+04:00,
1676,Girls' flats with an attractive shine,,girls-flats-with-an-attractive-shine-yqS8Qq,G1135-09,Article : G1135-09,,0,,39,,,137,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:39+04:00,2025-12-06 20:27:16+04:00,
1677,Girls' heeled shoes with a modern shine,,girls-heeled-shoes-with-a-modern-shine-b9ZsAf,G1136-09,Article : G1136-09,,0,,49,,,297,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:39+04:00,2025-12-06 20:27:16+04:00,
1678,Girls' heeled shoes with a modern shine,,girls-heeled-shoes-with-a-modern-shine-6WeRJz,G1137-09,Article : G1137-09,,0,,49,,,83,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:39+04:00,2025-12-06 20:27:16+04:00,
1679,Girls' heeled shoes with a modern shine,,girls-heeled-shoes-with-a-modern-shine-qPFdJE,G1138-09,Article : G1138-09,,0,,49,,,125,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:39+04:00,2025-12-06 20:27:16+04:00,
1680,Girls' heeled shoes with a modern shine,,girls-heeled-shoes-with-a-modern-shine-JPMFQB,G1139-09,Article : G1139-09,,0,,49,,,337,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:39+04:00,2025-12-06 20:27:16+04:00,
1681,Girls' heeled shoes with a modern shine,,girls-heeled-shoes-with-a-modern-shine-EqYdb7,G1140-09,Article : G1140-09,,0,,49,,,42,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:39+04:00,2025-12-06 20:27:16+04:00,
1682,Girls' heeled shoes with a modern shine,,girls-heeled-shoes-with-a-modern-shine-dpFaLC,G1141-09,Article : G1141-09,,0,,49,,,98,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:39+04:00,2025-12-06 20:27:16+04:00,
1683,Girls' heeled shoes with a modern shine,,girls-heeled-shoes-with-a-modern-shine-gj1Yid,G1142-09,Article : G1142-09,,0,,49,,,171,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:39+04:00,2025-12-06 20:27:16+04:00,
1684,Girls' heeled shoes with a modern shine,,girls-heeled-shoes-with-a-modern-shine-SEgJE8,G1143-09,Article : G1143-09,,0,,49,,,14,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:39+04:00,2025-12-06 20:27:16+04:00,
1685,Girls' heeled shoes with a modern shine,,girls-heeled-shoes-with-a-modern-shine-QFyXjR,G1144-09,Article : G1144-09,,0,,49,,,278,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:39+04:00,2025-12-06 20:27:16+04:00,
1686,Girls' heeled shoes with a modern shine,,girls-heeled-shoes-with-a-modern-shine-GttqvF,G1146-09,Article : G1146-09,,0,,49,,,16,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:39+04:00,2025-12-06 20:27:16+04:00,
1687,Girls' heeled shoes with a modern shine,,girls-heeled-shoes-with-a-modern-shine-gdRkxt,G1148-09,Article : G1148-09,,0,,49,,,71,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:39+04:00,2025-12-06 20:27:16+04:00,
1688,Girls' heeled shoes with a modern shine,,girls-heeled-shoes-with-a-modern-shine-aRQlm0,G1149-09,Article : G1149-09,,0,,49,,,49,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:39+04:00,2025-12-06 20:27:16+04:00,
1689,Girls' heeled shoes with a modern shine,,girls-heeled-shoes-with-a-modern-shine-BMbpHC,G1150-09,Article : G1150-09,,0,,49,,,161,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:39+04:00,2025-12-06 20:27:16+04:00,
1690,Girls' heeled shoes with a modern shine,,girls-heeled-shoes-with-a-modern-shine-yc8vzv,G1151-09,Article : G1151-09,,0,,49,,,9,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:39+04:00,2025-12-06 20:27:16+04:00,
1691,G1153-09,,g1153-09-AXxaqy,G1153-09,Article : G1153-09,,0,,49,,,63,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:39+04:00,2025-12-06 20:27:16+04:00,
1692,Girls' heeled shoes with a modern shine,,girls-heeled-shoes-with-a-modern-shine-Q72M4j,G1154-09,Article : G1154-09,,0,,49,,,69,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:39+04:00,2025-12-06 20:27:16+04:00,
1693,Girls' heeled shoes with a modern shine,,girls-heeled-shoes-with-a-modern-shine-xcFC29,G1155-09,Article : G1155-09,,0,,49,,,0,5,,kg,1,0,0,1,out_of_stock,,,,0,2025-12-06 20:26:39+04:00,2025-12-06 20:27:16+04:00,
1694,Girls' heeled shoes with a modern shine,,girls-heeled-shoes-with-a-modern-shine-r3BttP,G1157-09,Article : G1157-09,,0,,49,,,37,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:39+04:00,2025-12-06 20:27:16+04:00,
1695,Girls' heeled shoes with a modern shine,,girls-heeled-shoes-with-a-modern-shine-zecoTi,G1158-09,Article : G1158-09,,0,,49,,,96,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:39+04:00,2025-12-06 20:27:16+04:00,
1696,Girls' heeled shoes with a modern shine,,girls-heeled-shoes-with-a-modern-shine-GxoZIp,G1159-09,Article : G1159-09,,0,,49,,,0,5,,kg,1,0,0,1,out_of_stock,,,,0,2025-12-06 20:26:39+04:00,2025-12-06 20:27:16+04:00,
